[28-09-24 23:40:58.887] LOG  : General     , 1727559658887> 0> Tsarcraft.VinylMaxPayne: DisplayCategory, MediaA.
[28-09-24 23:40:58.949] LOG  : General     , 1727559658949> 0> Base.USCM_Pants: Insulation, 0.26249999552965164.
[28-09-24 23:40:58.949] LOG  : General     , 1727559658949> 0> Base.USCM_Pants_Rolled: Insulation, 0.26249999552965164.
[28-09-24 23:40:58.949] LOG  : General     , 1727559658949> 0> Base.USCM_Boots: Insulation, 0.6000000000000001.
[28-09-24 23:40:58.949] LOG  : General     , 1727559658949> 0> Base.USCM_Helmet: Insulation, 0.3374999910593033.
[28-09-24 23:40:58.949] LOG  : General     , 1727559658949> 0> Base.USCM_Armor: Insulation, 0.19499999284744263.
[28-09-24 23:40:58.949] LOG  : General     , 1727559658949> 0> Base.Sports_Bra: Insulation, 0.06000000089406967.
[28-09-24 23:40:58.950] LOG  : General     , 1727559658950> 0> Base.Bloodsucker: Insulation, 0.29700000286102296.
[28-09-24 23:40:58.950] LOG  : General     , 1727559658950> 0> Base.SH_Nurse: Insulation, 0.29700000286102296.
[28-09-24 23:40:58.950] LOG  : General     , 1727559658950> 0> Base.SH_Nurse_2: Insulation, 0.29700000286102296.
[28-09-24 23:40:58.950] LOG  : General     , 1727559658950> 0> Base.Light_Woman: Insulation, 0.29700000286102296.
[28-09-24 23:40:58.950] LOG  : General     , 1727559658950> 0> Base.SH_Closer: Insulation, 0.29700000286102296.
[28-09-24 23:40:58.950] LOG  : General     , 1727559658950> 0> Loading recipes....
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_8.
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Item -> Radio item = Radio.RadioRed.
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_0.
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Item -> Radio item = Radio.RadioBlack.
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Item -> Radio item = Radio.WalkieTalkie1.
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Item -> Radio item = Radio.WalkieTalkie2.
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[28-09-24 23:40:58.967] LOG  : General     , 1727559658967> 0> Item -> Radio item = Radio.WalkieTalkie3.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Item -> Radio item = Radio.WalkieTalkie4.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Item -> Radio item = Radio.WalkieTalkie5.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_0.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Item -> Radio item = Radio.HamRadio1.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_8.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Item -> Radio item = Radio.HamRadio2.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_8.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Item -> Radio item = Radio.TvAntique.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_0.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Item -> Radio item = Radio.TvWideScreen.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_4.
[28-09-24 23:40:58.968] LOG  : General     , 1727559658968> 0> Item -> Radio item = Radio.TvBlack.
[28-09-24 23:40:58.991] LOG  : General     , 1727559658991> 0> Warning: Moveable not valid.
[28-09-24 23:40:58.991] LOG  : General     , 1727559658991> 0> Warning: Moveable not valid.
[28-09-24 23:40:58.991] LOG  : General     , 1727559658991> 0> Warning: Moveable not valid.
[28-09-24 23:40:58.992] LOG  : General     , 1727559658992> 0> Warning: Moveable not valid.
[28-09-24 23:40:58.992] LOG  : General     , 1727559658992> 0> Warning: Moveable not valid.
[28-09-24 23:40:58.992] LOG  : General     , 1727559658992> 0> Warning: Moveable not valid.
[28-09-24 23:40:58.992] LOG  : General     , 1727559658992> 0> Warning: Moveable not valid.
[28-09-24 23:40:58.992] LOG  : General     , 1727559658992> 0> Warning: Moveable not valid.
[28-09-24 23:40:58.992] LOG  : General     , 1727559658992> 0> Warning: Moveable not valid.
[28-09-24 23:40:58.992] LOG  : General     , 1727559658992> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.009] LOG  : General     , 1727559659009> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[28-09-24 23:40:59.009] LOG  : General     , 1727559659009> 0> Item -> Radio item = Radio.WalkieTalkie1.
[28-09-24 23:40:59.009] LOG  : General     , 1727559659009> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[28-09-24 23:40:59.009] LOG  : General     , 1727559659009> 0> Item -> Radio item = Radio.WalkieTalkie2.
[28-09-24 23:40:59.009] LOG  : General     , 1727559659009> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[28-09-24 23:40:59.009] LOG  : General     , 1727559659009> 0> Item -> Radio item = Radio.WalkieTalkie3.
[28-09-24 23:40:59.009] LOG  : General     , 1727559659009> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[28-09-24 23:40:59.009] LOG  : General     , 1727559659009> 0> Item -> Radio item = Radio.WalkieTalkie4.
[28-09-24 23:40:59.010] LOG  : General     , 1727559659010> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[28-09-24 23:40:59.010] LOG  : General     , 1727559659010> 0> Item -> Radio item = Radio.WalkieTalkie5.
[28-09-24 23:40:59.074] ERROR: General     , 1727559659074> 0> LuaManager.getFunctionObject> no such function "AZ_ChainsawUtil.OnCreate.TurnOffChainsaw".
[28-09-24 23:40:59.081] LOG  : General     , 1727559659080> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.081] LOG  : General     , 1727559659081> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.081] LOG  : General     , 1727559659081> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.081] LOG  : General     , 1727559659081> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.081] LOG  : General     , 1727559659081> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.081] LOG  : General     , 1727559659081> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.081] LOG  : General     , 1727559659081> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.082] LOG  : General     , 1727559659082> 0> Warning: Moveable not valid.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659116> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Item -> Radio item = Radio.WalkieTalkie1.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Item -> Radio item = Radio.WalkieTalkie2.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Item -> Radio item = Radio.WalkieTalkie3.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Item -> Radio item = Radio.WalkieTalkie4.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Item -> Radio item = Radio.WalkieTalkie5.
[28-09-24 23:40:59.117] LOG  : General     , 1727559659117> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Item -> Radio item = Radio.WalkieTalkie1.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Item -> Radio item = Radio.WalkieTalkie2.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Item -> Radio item = Radio.WalkieTalkie3.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Item -> Radio item = Radio.WalkieTalkie4.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Item -> Radio item = Radio.WalkieTalkie5.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[28-09-24 23:40:59.118] LOG  : General     , 1727559659118> 0> Item -> Radio item = Radio.WalkieTalkie1.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Item -> Radio item = Radio.WalkieTalkie2.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Item -> Radio item = Radio.WalkieTalkie3.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Item -> Radio item = Radio.WalkieTalkie4.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Item -> Radio item = Radio.WalkieTalkie5.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Item -> Radio item = Radio.WalkieTalkie1.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Item -> Radio item = Radio.WalkieTalkie2.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Item -> Radio item = Radio.WalkieTalkie3.
[28-09-24 23:40:59.119] LOG  : General     , 1727559659119> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Item -> Radio item = Radio.WalkieTalkie4.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Item -> Radio item = Radio.WalkieTalkie5.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Item -> Radio item = Radio.WalkieTalkie3.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Item -> Radio item = Radio.WalkieTalkie4.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Item -> Radio item = Radio.WalkieTalkie5.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[28-09-24 23:40:59.120] LOG  : General     , 1727559659120> 0> Item -> Radio item = Radio.WalkieTalkie5.
[28-09-24 23:40:59.121] LOG  : General     , 1727559659121> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_8.
[28-09-24 23:40:59.121] LOG  : General     , 1727559659121> 0> Item -> Radio item = Radio.TvAntique.
[28-09-24 23:40:59.121] LOG  : General     , 1727559659121> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_4.
[28-09-24 23:40:59.121] LOG  : General     , 1727559659121> 0> Item -> Radio item = Radio.TvBlack.
[28-09-24 23:40:59.122] LOG  : General     , 1727559659122> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_16.
[28-09-24 23:40:59.122] LOG  : General     , 1727559659122> 0> Item -> Radio item = Radio.RadioMakeShift.
[28-09-24 23:40:59.122] LOG  : General     , 1727559659122> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_0.
[28-09-24 23:40:59.123] LOG  : General     , 1727559659123> 0> Item -> Radio item = Radio.RadioBlack.
[28-09-24 23:40:59.123] LOG  : General     , 1727559659123> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_56.
[28-09-24 23:40:59.123] LOG  : General     , 1727559659123> 0> Item -> Radio item = Radio.HamRadioMakeShift.
[28-09-24 23:40:59.123] LOG  : General     , 1727559659123> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_56.
[28-09-24 23:40:59.123] LOG  : General     , 1727559659123> 0> Item -> Radio item = Radio.HamRadioMakeShift.
[28-09-24 23:40:59.123] LOG  : General     , 1727559659123> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_0.
[28-09-24 23:40:59.123] LOG  : General     , 1727559659123> 0> Item -> Radio item = Radio.HamRadio1.
[28-09-24 23:40:59.123] LOG  : General     , 1727559659123> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[28-09-24 23:40:59.124] LOG  : General     , 1727559659124> 0> Item -> Radio item = Radio.WalkieTalkie1.
[28-09-24 23:40:59.124] LOG  : General     , 1727559659124> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[28-09-24 23:40:59.124] LOG  : General     , 1727559659124> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[28-09-24 23:40:59.124] LOG  : General     , 1727559659124> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[28-09-24 23:40:59.124] LOG  : General     , 1727559659124> 0> Item -> Radio item = Radio.WalkieTalkie2.
[28-09-24 23:40:59.124] LOG  : General     , 1727559659124> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[28-09-24 23:40:59.124] LOG  : General     , 1727559659124> 0> Item -> Radio item = Radio.WalkieTalkie3.
[28-09-24 23:40:59.124] LOG  : General     , 1727559659124> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[28-09-24 23:40:59.124] LOG  : General     , 1727559659124> 0> Item -> Radio item = Radio.WalkieTalkie4.
[28-09-24 23:40:59.125] LOG  : General     , 1727559659125> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_16.
[28-09-24 23:40:59.125] LOG  : General     , 1727559659125> 0> Item -> Radio item = Radio.RadioMakeShift.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_0.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Item -> Radio item = Radio.RadioBlack.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_8.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Item -> Radio item = Radio.RadioRed.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Item -> Radio item = Radio.WalkieTalkie1.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Item -> Radio item = Radio.WalkieTalkie2.
[28-09-24 23:40:59.126] LOG  : General     , 1727559659126> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[28-09-24 23:40:59.127] LOG  : General     , 1727559659127> 0> Item -> Radio item = Radio.WalkieTalkie3.
